tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2011-1768,Tiburon CH,Hard,32,C,20111010,20,104864,,,Alex Kuznetsov,R,183,USA,24.6,105590,,,Uladzimir Ignatik,R,183,BLR,21.2,7-6(8) 7-5,3,R16,108,7,1,79,53,39,16,12,4,5,7,6,78,48,35,17,12,6,8,223,225,167,307
2008-3351,Sacramento CH,Hard,32,C,20081006,25,105385,7,,Donald Young,L,183,USA,19.2,104812,,,Scoville Jenkins,R,188,USA,22.0,6-2 2-6 7-6(4),3,QF,,,,,,,,,,,,,,,,,,,,133,364,216,190
2019-7015,Vicenza CH,Clay,64,C,20190527,270,111794,2,,Kamil Majchrzak,R,183,POL,23.3,106361,,,Adam Pavlasek,R,186,CZE,24.6,6-1 6-1,3,R32,59,1,0,42,18,15,16,7,0,0,1,1,47,25,11,9,7,4,9,117,486,247,185
2011-1536,Madrid Masters,Clay,56,M,20110501,704,103926,,,Daniel Munoz de la Nava,L,178,ESP,29.2,103857,10,,Igor Kunitsyn,R,180,RUS,29.5,6-4 6-4,3,Q1,101,3,0,60,33,23,16,10,3,5,0,0,67,41,23,13,10,5,9,157,376,85,596
1990-465,Dijon CH,Carpet,32,C,19900917,20,101441,6,,Martin Sinner,R,180,GER,22.6,101570,,,Vicente Solves,R,180,ESP,21.6,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,159,191,234,95
2021-6579,Lima 1 CH,Clay,32,C,20210927,283,105933,,,Roberto Quiroz,L,193,ECU,29.5,144821,,,Genaro Alberto Olivieri,U,,ARG,23.1,4-6 6-3 0-0 RET,3,R32,109,0,2,63,37,22,11,10,5,9,1,1,71,42,22,15,9,4,8,304,174,329,149
2000-660,Tulsa CH,Hard,32,C,20001009,4,103544,8,,Andy Ram,R,180,ISR,20.4,102780,,,Frederic Niemeyer,R,190,CAN,24.4,6-4 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,200,190,271,118
2020-0083,Eckental CH,Hard,32,C,20201102,276,144817,,,Marc Andrea Huesler,L,196,SUI,24.3,109739,,WC,Maximilian Marterer,L,191,GER,25.3,3-6 7-5 6-4,3,R32,103,15,3,72,46,39,20,15,2,3,6,2,83,42,31,28,16,0,2,156,405,241,220
2024-2151,Rome CH,Clay,32,C,20240422,249,209147,,,Vilius Gaubas,U,,LTU,19.3,210017,9,,Daniel Merida Aguilar,U,,ESP,19.5,7-5 6-4,3,Q2,103,2,1,74,49,35,13,11,6,7,0,3,69,54,35,6,11,2,5,345,151,403,122
2016-0544,Montevideo CH,Clay,32,C,20161114,244,127570,,WC,Rodrigo Arus,U,,URU,21.7,105180,4,,Daniel Dutra Da Silva,L,175,BRA,28.3,6-2 6-4,3,Q2,64,3,1,46,26,22,14,9,0,0,3,2,53,30,22,8,9,3,6,,,424,94
2023-7397,Kobe CH,Hard,32,C,20231113,244,106034,3,,Yasutaka Uchiyama,R,183,JPN,31.2,210536,,WC,Rei Sakamoto,U,,JPN,17.3,6-1 6-2,3,Q1,66,5,1,45,35,29,4,7,3,3,3,3,54,27,14,10,8,5,10,301,180,1181,6
2021-7791,Almaty 1 CH,Clay,32,C,20210607,284,111790,,,Brayden Schnur,R,193,CAN,25.9,126555,,,Tung Lin Wu,R,188,TPE,23.0,6-4 6-4,3,R32,100,6,1,74,51,37,10,10,3,4,2,1,59,39,25,10,10,5,8,225,296,268,223
1995-740,Singapore CH,Hard,32,C,19950918,14,102179,,WC,Antony Dupuis,R,185,FRA,22.5,102300,,,Gouichi Motomura,R,173,JPN,21.7,6-3 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,439,53,371,74
2019-0544,Montevideo CH,Clay,64,C,20191104,283,202104,,Alt,Sebastian Baez,R,170,ARG,18.8,122669,9,,Juan Pablo Varillas,R,185,PER,24.0,6-3 6-3,3,R32,80,2,3,50,30,19,12,9,1,3,0,2,62,40,21,10,9,7,12,426,79,146,372
2013-1796,St. Brieuc CH,Hard,32,C,20130401,4,104873,,,Aleksandr Nedovyesov,R,193,KAZ,26.1,104081,7,,Boris Pashanski,R,180,SRB,30.4,6-2 6-1,3,R32,43,10,0,32,24,22,6,7,0,0,0,3,50,28,15,9,8,3,8,196,242,170,286
2017-7494,Barletta CH,Clay,32,C,20170410,254,105936,1,,Filip Krajinovic,R,185,SRB,25.1,106072,6,,Alexey Vatutin,R,178,RUS,24.4,6-1 3-6 6-4,3,Q3,131,2,1,107,63,40,18,13,8,13,1,7,84,50,30,10,13,4,11,218,240,274,181
2020-7851,Indian Wells CH,Hard,64,C,20200302,274,106283,,,Mitchell Krueger,R,188,USA,26.1,105430,4,,Radu Albot,R,175,MDA,30.3,0-6 6-4 6-4,3,R32,133,1,5,74,40,29,17,13,6,10,7,4,98,57,40,17,13,11,14,220,219,66,772
2008-3352,Bogota CH,Clay,32,C,20080922,24,103373,2,,Sergio Roitman,R,185,ARG,29.3,104113,,WC,Carlos Salamanca,L,196,COL,25.6,7-6(6) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,125,378,373,90
2012-784,Seville CH,Clay,32,C,20120910,6,104963,,,Yannick Mertens,R,188,BEL,25.2,106408,,WC,Mario Vilella Martinez,R,178,ESP,17.1,6-7(1) 7-5 6-0,3,R32,124,3,2,78,53,40,15,15,4,7,4,5,114,66,35,25,15,10,17,208,239,1307,3
2009-5069,Sarasota CH,Clay,32,C,20090511,25,103598,5,,Xavier Malisse,R,185,BEL,28.8,105992,,WC,Ryan Harrison,R,183,USA,17.0,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,185,403,1891,1
1994-216,Jerusalem CH,Hard,32,C,19940509,23,102029,,,Filip Dewulf,R,190,BEL,22.1,101270,7,,Thomas Gollwitzer,R,178,GER,27.7,5-2 RET,3,R16,,,,,,,,,,,,,,,,,,,,206,192,178,213
2009-4012,Tashkent CH,Hard,32,C,20091012,15,103393,,,Yuri Schukin,R,188,KAZ,30.2,104454,,WC,Murad Inoyatov,R,,UZB,24.9,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,200,255,523,60
2009-6059,Salzburg CH,Hard,32,C,20091130,13,103782,,Q,Rameez Junaid,R,,AUS,28.5,103997,6,,Lukasz Kubot,R,190,POL,27.5,7-6(6) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,404,92,99,528
2007-301,Auckland,Hard,32,A,20070108,711,104154,,,Paul Capdeville,R,190,CHI,23.7,102881,,,David Skoch,R,183,CZE,30.1,6-3 4-1 RET,3,Q1,,,,,,,,,,,,,,,,,,,,148,304,677,27
2000-216,Jerusalem CH,Hard,32,C,20000515,26,102667,,,Satoshi Iwabuchi,L,175,JPN,24.6,101750,6,,Cristiano Caratti,R,178,ITA,29.9,3-6 6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,248,132,162,220
2016-3824,Bordeaux CH,Clay,32,C,20160509,299,106216,,,Bjorn Fratangelo,R,183,USA,22.8,104216,,,Maximo Gonzalez,R,175,ARG,32.8,7-6(5) 6-1,3,SF,84,5,3,66,46,33,7,9,1,3,3,0,58,38,23,5,10,0,5,116,519,138,428
1985-219,Berkeley CH,Hard,32,C,19850429,278,100186,,,Jeff Borowiak,R,193,USA,35.5,100742,12,,Christo Steyn,R,185,RSA,23.9,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,628,,190,
2007-404,Indian Wells Masters,Hard,96,M,20070305,704,104154,,,Paul Capdeville,R,190,CHI,23.9,104592,18,,Ilija Bozoljac,R,193,SRB,21.5,6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,151,294,116,377
2009-3618,Almaty CH,Hard,32,C,20090824,14,104328,,,Jean Noel Insausti,U,,FRA,25.4,104992,,WC,Syrym Abdukhalikov,R,,KAZ,22.0,2-6 6-1 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,451,92,608,51
2019-6626,Yokohama CH,Hard,64,C,20190225,300,126952,11,,Soon Woo Kwon,R,180,KOR,21.2,106214,2,,Oscar Otte,R,196,GER,25.6,7-6(4) 6-3,3,F,75,10,0,61,37,32,16,11,0,0,8,5,72,39,32,14,10,3,4,221,228,156,357
2006-746,Sao Paulo1 CH,Hard,32,C,20060102,10,103975,,,Eric Nunez,R,,USA,23.7,104140,,,Dawid Olejniczak,R,,POL,22.8,6-1 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,351,88,340,91
2012-2276,Zagreb,Hard,32,A,20120130,723,104970,4,,Matteo Viola,R,188,ITA,24.5,105888,,,Toni Androic,R,168,CRO,20.0,6-4 3-1 RET,3,Q2,76,0,7,53,22,13,13,7,5,8,0,1,52,30,12,10,7,6,11,148,362,342,124
1985-237,Sao Paulo CH,Clay,32,C,19851111,274,100548,,,Ivan Kley,R,183,BRA,27.3,106930,,,Eleuterio Martins,R,,BRA,25.1,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,197,,171,
2018-7496,Zhuhai CH,Hard,32,C,20180305,239,106273,,,Ronald Slobodchikov,R,,RUS,24.2,105507,7,,Cheong Eui Kim,R,,KOR,27.9,6-4 7-6(7),3,Q1,106,2,5,80,49,38,14,11,8,9,4,2,90,55,37,18,11,8,10,558,54,370,113
2023-2791,Nonthaburi 1 CH,Hard,32,C,20230102,290,105539,,Q,Evgeny Donskoy,R,185,RUS,32.6,200366,,Q,Olukayode Alafia Damina Ayeni,U,,USA,23.3,6-4 6-4,3,R16,85,2,1,65,50,37,7,10,5,6,11,7,68,46,33,7,10,1,4,387,119,433,99
2007-329,Tokyo,Hard,48,A,20071001,713,104217,1,,Simon Stadler,L,183,GER,24.1,103030,,,Norikazu Sugiyama,R,178,JPN,30.1,6-4 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,211,192,640,27
1998-720,Surbiton CH,Grass,32,C,19980601,11,102359,,,Andrew Richardson,L,201,GBR,24.1,102862,,,Allen Belobrajdic,R,175,AUS,21.6,6-2 1-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,160,282,197,205
2014-6957,Chennai CH,Hard,32,C,20140203,24,105539,2,,Evgeny Donskoy,R,185,RUS,23.7,104349,,,Rui Machado,R,178,POR,29.8,6-3 3-6 7-6(0),3,R16,120,9,2,99,53,41,21,15,7,10,2,4,78,45,33,20,15,2,5,130,413,250,186
2007-3407,Florianopolis CH,Clay,32,C,20070205,25,104081,,,Boris Pashanski,R,180,SRB,24.2,104392,,WC,Franco Ferreiro,R,188,BRA,22.5,7-6(5) 6-1,3,QF,,,,,,,,,,,,,,,,,,,,158,276,254,154
1995-526,Braunschweig CH,Clay,32,C,19950626,5,101475,4,,Carlos Costa,R,183,ESP,27.1,101432,,,Dimitri Poliakov,R,183,UKR,27.4,6-2 2-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,54,732,154,262
2001-843,Brindisi CH,Clay,32,C,20010827,8,102284,6,,Filippo Messori,R,173,ITA,27.7,103031,,,Julian Alonso,R,185,ESP,24.0,6-2 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,181,211,264,130
2012-1797,Ostrava CH,Clay,32,C,20120430,18,103687,,,Enrico Burzi,U,,ITA,31.2,104963,6,,Yannick Mertens,R,188,BEL,24.8,7-5 3-6 7-5,3,R16,150,1,3,109,73,45,15,16,7,13,1,6,129,84,51,17,17,12,19,262,178,221,223
1993-502,Lippstadt CH,Carpet,32,C,19930201,2,101459,,,Tomas Nydahl,R,185,SWE,24.8,101406,,Q,Wojtek Kowalski,R,183,POL,25.3,6-2 0-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,199,175,310,80
2002-631,San Antonio CH,Hard,32,C,20021021,10,102574,,,Gabriel Trifu,R,193,ROU,27.5,104250,,,Prakash Amritraj,R,188,IND,19.0,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,181,197,816,11
2019-5014,Shanghai Masters,Hard,64,M,20191007,194,104871,8,,Jeremy Chardy,R,188,FRA,32.6,106234,,,Aslan Karatsev,R,185,RUS,26.0,6-4 6-0,3,Q1,71,4,0,45,30,23,9,8,0,1,1,3,61,32,18,10,8,2,7,71,835,270,163
1993-267,Barcelona CH,Clay,32,C,19930412,31,101298,1,,Jonas Svensson,R,188,SWE,26.4,101829,,,Federico Sanchez,R,168,ESP,22.3,6-4 7-5,3,F,,,,,,,,,,,,,,,,,,,,70,593,179,225
2014-580,Australian Open,Hard,128,G,20140113,732,103808,28,,Potito Starace,R,188,ITA,32.5,106026,,,Yuki Bhambri,R,183,IND,21.5,6-3 1-6 6-2,3,Q1,105,2,4,89,65,44,7,12,7,11,2,4,74,45,28,12,12,4,9,153,338,171,303
2013-558,Prostejov CH,Clay,32,C,20130603,4,104225,8,,Jan Hajek,R,180,CZE,29.8,104371,,Q,Ivo Minar,R,183,CZE,29.0,7-6(5) 6-3,3,R32,87,5,2,75,37,27,21,11,5,7,10,2,65,37,27,12,10,3,6,87,605,426,83
2014-670,Binghamton CH,Hard,32,C,20140714,9,105985,,,Darian King,R,188,BAR,22.2,105011,5,,Illya Marchenko,R,185,UKR,26.8,7-6(2) 6-1,3,R32,115,0,3,87,60,37,11,10,8,12,4,6,55,28,13,11,9,2,8,445,90,178,288
1998-799,Gramado CH,Hard,32,C,19980803,18,102982,,,Yaoki Ishii,R,,JPN,21.2,102734,,,Lior Mor,R,175,ISR,22.4,4-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,307,117,276,138
1992-767,Casablanca CH,Clay,32,C,19920914,15,102201,,,Lionel Roux,R,185,FRA,19.4,101938,,,Bernardo Mota,R,178,POR,21.1,4-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,275,92,213,147
2022-9479,Santa Cruz CH,Clay,32,C,20220124,300,202103,3,,Francisco Cerundolo,R,185,ARG,23.4,200116,8,,Camilo Ugo Carabelli,R,,ARG,22.5,6-4 6-3,3,F,97,2,1,68,50,35,8,10,11,13,1,1,56,35,20,11,9,2,6,127,574,215,301
1996-637,Urbana CH,Hard,32,C,19960923,3,101061,,WC,Jimmy Arias,R,175,USA,32.1,102372,,,Sule Ladipo,R,180,NGR,22.4,4-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,293,119
1980-289,Royan CH,Clay,32,C,19800811,276,100829,,,Jan Gunnarsson,R,185,SWE,18.2,100936,,,Henri Leconte,L,185,FRA,17.1,4-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2017-7707,Francavilla Al Mare CH,Clay,32,C,20170424,247,105895,,,Omar Giacalone,R,,ITA,25.2,106234,6,,Aslan Karatsev,R,185,RUS,23.6,4-6 6-4 6-3,3,Q2,153,5,3,106,67,44,17,15,9,13,2,3,93,54,31,21,14,11,16,486,74,294,169
2021-9436,Potchefstroom 2 CH,Hard,32,C,20210214,253,111192,2,,Lucas Miedler,R,183,AUT,24.6,111761,,,Benjamin Lock,R,198,ZIM,27.9,6-7(4) 7-5 6-2,3,Q2,152,14,1,103,63,46,23,16,5,7,4,5,108,76,51,14,16,5,10,308,156,446,86
1997-622,Puebla CH,Hard,32,C,19971103,12,102103,3,,Michael Sell,R,180,USA,25.1,102538,,,Tuomas Ketola,R,185,FIN,22.6,3-6 7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,,166,262,244,165
2005-637,Champaign CH,Hard,32,C,20051114,23,104025,6,,Amer Delic,R,196,BIH,23.3,104433,,,Frank Dancevic,R,185,CAN,21.1,3-6 6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,165,245,177,222
1991-359,Bogota CH,Clay,32,C,19910916,3,102055,,,Bertrand Madsen,R,,HAI,19.3,100935,,,Michael Robertson,R,185,USA,28.2,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,281,83,279,83
2008-1743,Recanati CH,Hard,32,C,20080616,13,103684,5,,Benedikt Dorsch,R,178,GER,27.4,104226,,,Bastian Knittel,L,180,GER,24.8,4-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,259,143,685,26
2017-7395,Buenos Aires CH,Clay,32,C,20171009,288,106044,3,,Nicolas Kicker,R,178,ARG,25.1,144719,,,Jaume Munar,R,183,ESP,20.4,6-1 6-3,3,R16,68,1,2,59,39,27,9,8,7,9,2,1,44,21,10,6,8,3,9,99,556,224,227
2012-3503,Rennes CH,Hard,32,C,20121008,7,104893,,,Maxime Authom,R,,BEL,25.5,105827,,Q,Laurynas Grigelis,R,183,LTU,21.1,6-4 6-3,3,R32,80,7,2,60,37,29,11,10,5,6,3,6,71,33,19,21,9,9,12,178,273,364,116
1982-236,Curitiba CH,Clay,32,C,19820404,294,100538,6,,Alejandro Gattiker,R,180,ARG,23.9,100393,5,,Marcos Hocevar,R,185,BRA,26.5,6-0 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1989-471,Geneva CH,Clay,32,C,19890731,292,101820,2,,Marc Rosset,R,201,SUI,18.7,100965,,,Peter Ballauff,R,188,GER,25.8,6-2 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,219,,324,
2005-514,Mexico City CH,Clay,32,C,20050404,21,103746,,,Miguel Gallardo Valles,R,,MEX,23.9,103174,7,,Noam Okun,R,185,ISR,26.9,3-6 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,223,179,162,280
2010-877,Granby CH,Hard,32,C,20100726,20,104433,,WC,Frank Dancevic,R,185,CAN,25.8,103175,,Q,Toshihide Matsui,R,180,JPN,32.2,6-4 7-5,3,R16,85,9,1,70,41,28,23,11,3,3,2,2,57,31,23,16,11,1,3,456,70,553,45
2021-0854,Bergamo CH,Hard,32,C,20211101,297,144684,1,,Alex Molcan,L,178,SVK,23.9,144645,6,,Zdenek Kolar,R,185,CZE,25.0,6-4 6-4,3,QF,93,1,2,69,43,29,14,10,4,6,3,3,53,22,14,13,10,0,4,114,694,136,507
2007-3624,Cherkassy CH,Clay,32,C,20070827,9,104605,,,Adam Vejmelka,R,,CZE,21.9,104797,7,,Denis Istomin,R,188,UZB,20.9,5-7 7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,269,140,215,197
2011-3407,Blumenau CH,Clay,32,C,20110411,23,105379,,Q,Aljaz Bedene,R,181,SLO,21.7,104117,8,,Giovanni Lapentti,R,193,ECU,28.2,6-3 4-2 RET,3,R16,71,4,1,45,28,23,8,8,2,3,1,1,46,30,17,8,7,3,6,286,164,166,344
1998-324,San Diego CH,Hard,32,C,19981012,3,103198,,,Justin Bower,L,190,RSA,20.3,101687,,,David Dilucia,R,173,USA,28.7,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,226,188,248,
2014-425,Barcelona,Clay,48,A,20140421,713,106233,1,,Dominic Thiem,R,185,AUT,20.6,105916,11,,Marton Fucsovics,R,188,HUN,22.1,7-5 6-3,3,Q2,85,0,4,60,33,24,15,11,3,6,3,0,57,36,21,7,10,3,8,80,632,182,276
2013-3834,Izmir CH,Hard,32,C,20130916,9,104476,,Q,Louk Sorensen,R,175,IRL,28.6,105590,7,,Uladzimir Ignatik,R,183,BLR,23.1,6-1 6-3,3,R32,61,6,1,46,31,22,12,8,0,0,1,3,45,30,12,9,8,0,4,1064,8,181,265
2023-9835,Montechiarugolo CH,Clay,32,C,20230619,287,105882,,,Stefano Travaglia,R,185,ITA,31.4,209263,,,Matteo Gigante,L,,ITA,21.4,6-4 7-6(2),3,R16,95,3,1,60,37,24,13,11,1,5,4,2,71,45,27,11,11,3,8,256,221,242,230
2019-7746,Jinan CH,Hard,64,C,20190902,280,104810,13,,Zhe Li,R,185,CHN,32.9,104729,,,Ivan Nedelko,R,185,RUS,33.2,7-6(6) 7-6(7),3,R32,130,10,2,81,48,38,22,12,2,2,8,1,91,47,38,24,12,6,6,225,209,358,106
2000-447,Samarkand CH,Clay,32,C,20000515,5,102689,4,,Martin Spottl,R,180,AUT,24.4,103350,,Q,Denis Golovanov,L,188,RUS,21.1,7-6(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,190,179,547,34
2001-565,Hamburg CH,Carpet,32,C,20010129,1,103171,1,,Raemon Sluiter,R,185,NED,22.7,102615,,Q,Dennis Van Scheppingen,R,185,NED,25.5,7-5 RET,3,R32,,,,,,,,,,,,,,,,,,,,106,388,209,187
2023-3824,Bordeaux CH,Clay,32,C,20230515,294,200005,5,,Ugo Humbert,L,188,FRA,24.8,104527,,,Stan Wawrinka,R,183,SUI,38.1,7-5 6-1,3,QF,94,6,4,69,44,33,13,10,6,7,0,2,64,44,27,8,9,6,10,50,877,84,717
1992-787,Bangalore CH,Clay,32,C,19920127,18,101531,,,Mario Visconti,R,185,ITA,23.2,101076,7,,Cesar Kist,R,180,BRA,27.2,5-7 6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,292,83,249,111
2001-68,Edinburgh CH,Clay,32,C,20010514,12,102668,,Q,Tapio Nurminen,R,,FIN,25.5,103114,4,,Martin Lee,L,180,GBR,23.3,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,289,111,141,280
2018-0448,Szczecin CH,Clay,32,C,20180910,296,200484,,,Rudolf Molleker,R,185,GER,17.8,105406,,LL,Roberto Marcora,R,194,ITA,29.0,6-2 6-4,3,QF,68,2,3,61,33,23,19,9,5,5,3,0,58,34,23,12,9,3,6,232,243,335,137
2022-9808,Forli 4 CH,Hard,32,C,20220214,252,126646,2,,Tim Van Rijthoven,R,188,NED,24.8,111190,,,Zhizhen Zhang,R,193,CHN,25.3,6-3 7-6(3),3,Q2,79,11,0,69,49,40,11,11,1,1,3,1,59,37,29,12,10,2,3,236,259,310,161
2013-3967,Karshi CH,Hard,32,C,20130506,2,106381,,WC,Temur Ismailov,R,,UZB,18.3,105128,,,Guillermo Olaso,U,175,ESP,25.1,7-6(6) 6-4,3,R32,113,5,2,84,49,34,18,11,5,7,1,4,95,49,35,20,11,9,12,1339,3,278,165
2003-545,Seoul CH,Hard,32,C,20030915,6,103451,,,Bjorn Phau,R,175,GER,23.9,103377,,WC,Seung Hoon Lee,R,,KOR,24.3,6-2 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,165,226,1033,5
2010-429,Stockholm,Hard,28,A,20101018,724,105311,,,Joao Sousa,R,185,POR,21.5,104557,,,Andis Juska,R,,LAT,25.4,6-2 6-4,3,Q2,72,4,0,57,39,27,10,9,4,6,7,3,67,47,29,5,9,6,11,245,198,317,133
2016-0315,Newport,Grass,32,A,20160711,259,105454,4,,Brydan Klein,R,183,AUS,26.5,111581,,,Michael Mmoh,R,188,USA,18.4,7-6(3) 6-2,3,Q1,83,5,6,66,43,34,10,10,3,5,0,2,73,51,31,11,10,6,10,256,200,320,145
2022-0375,Montpellier,Hard,32,A,20220131,252,105732,3,,Pierre Hugues Herbert,R,188,FRA,30.8,105062,,,Mikhail Kukushkin,R,183,KAZ,34.0,7-6(3) 7-5,3,Q2,108,6,4,78,46,31,18,12,3,6,2,0,78,51,35,9,12,2,6,113,643,166,397
2014-6564,Arad CH,Clay,32,C,20140603,6,105899,,Q,Martin Cuevas,R,188,URU,22.3,105508,,WC,Vasile Antonescu,R,,ROU,24.1,6-3 6-4,3,R32,80,1,1,56,39,30,11,10,0,1,1,3,68,43,27,10,9,4,7,464,81,772,25
2000-227,Ulm CH,Clay,32,C,20000703,20,102381,,,Werner Eschauer,R,188,AUT,26.1,103503,,Q,Robin Vik,R,183,CZE,20.3,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,176,209,333,85
2000-478,Bressanone CH,Clay,32,C,20000814,13,103487,7,,Federico Luzzi,R,188,ITA,20.6,102565,,,Alexander Waske,R,188,GER,25.3,6-7(5) 7-6(7) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,240,143,312,95
2002-59,Salinas CH,Hard,32,C,20020311,28,103672,2,,Ricardo Mello,L,175,BRA,21.2,102251,,Q,Mariano Hood,L,178,ARG,28.5,7-6(4) 7-6(2),3,QF,,,,,,,,,,,,,,,,,,,,135,300,569,32
2004-580,Australian Open,Hard,128,G,20040119,235,103035,30,,Alessio Di Mauro,L,185,ITA,26.4,103573,,,Rik De Voest,R,180,RSA,23.6,6-3 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,157,247,245,148
2010-2207,Sunrise CH,Hard,32,C,20100315,3,104999,,,Mischa Zverev,L,190,GER,22.5,103228,,,Marcos Daniel,R,180,BRA,31.6,7-6(4) 0-6 6-1,3,R32,120,5,8,90,54,39,13,13,3,7,1,0,92,58,35,19,12,9,12,82,594,86,585
2017-0784,Sevilla CH,Hard,32,C,20170904,243,110754,,,David Vega Hernandez,R,188,ESP,23.1,106375,7,,Pol Toledo Bague,R,,ESP,22.6,4-6 7-5 7-6(2),3,Q2,196,6,5,111,67,49,20,17,6,10,7,9,126,78,57,16,17,8,12,587,51,492,72
1988-227,Neu Ulm CH,Clay,32,C,19880725,285,100434,1,,Tomas Smid,R,190,CZE,32.1,100690,,Q,Marco Armellini,R,188,ITA,27.9,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,43,,607,
2022-9550,Prague CH,Clay,32,C,20220822,277,104586,,,Lukas Rosol,R,196,CZE,37.0,144985,6,,Ergi Kirkin,R,180,TUR,23.5,4-6 6-4 7-6(1),3,R32,126,6,4,123,75,52,21,16,8,12,13,3,101,61,47,14,16,7,11,335,135,302,159
2023-7973,Mallorca CH,Hard,32,C,20230828,283,105311,,Alt,Joao Sousa,R,185,POR,34.4,209928,,Alt,Kalin Ivanovski,U,,MKD,19.2,6-4 7-6(5),3,R32,117,1,1,84,54,42,11,11,7,8,6,2,70,48,36,7,11,2,4,259,235,330,162
2015-3627,Todi CH,Clay,32,C,20150707,2,104676,,,Andreas Beck,L,190,GER,29.3,105943,,WC,Federico Gaio,R,180,ITA,23.3,6-3 6-3,3,R32,,2,2,70,43,30,13,9,6,7,4,3,56,33,21,8,9,7,11,186,276,250,200
1999-67,Nettingsdorf CH,Clay,32,C,19990802,10,102473,,WC,Thomas Schiessling,R,180,AUT,24.7,103178,,Q,Johan Settergren,R,185,SWE,21.2,6-1 1-6 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,292,129,356,98
2018-7774,Vancouver CH,Hard,32,C,20180813,277,105166,6,,Peter Polansky,R,180,CAN,30.1,105053,,PR,Santiago Giraldo,R,188,COL,30.7,7-6(5) 5-7 6-3,3,R32,133,11,9,99,40,37,35,17,3,4,14,2,110,61,44,30,16,1,2,123,468,327,140
2010-637,Champaign CH,Hard,32,C,20101115,17,104025,,WC,Amer Delic,R,196,BIH,28.3,105453,1,,Kei Nishikori,R,178,JPN,20.8,7-5 6-3,3,R16,88,7,0,76,49,40,9,11,6,7,2,3,67,36,25,15,10,5,8,696,22,101,547
1983-259,Santos CH,Clay,32,C,19830718,276,108341,,,Tadeu Luiz,R,,BRA,,106710,,,Celso Sacomandi,R,,BRA,,3-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1994-693,Recife CH,Hard,32,C,19940926,7,101660,,,Francisco Montana,R,183,USA,24.8,102224,,,Miguel Pastura,R,,ARG,21.3,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,248,149,262,138
